product_id,product_name,category,sub_category,total_orders,total_units,total_sales,total_profit,profit_margin_pct,total_shipping_cost,shipping_cost_pct,avg_shipping_days
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,3,10,935.20,-125.74,-13.45,117.39,12.55,3.00
FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,5,30,1570.08,-26.96,-1.72,151.16,9.63,4.20
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,2,6,424.90,27.20,6.40,31.22,7.35,5.00
FUR-BO-10001621,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,6,18,2021.54,757.40,37.47,213.13,10.54,3.83
FUR-BO-10001641,"Bush 3-Shelf Cabinet, Traditional",Furniture,Bookcases,5,15,2140.51,742.36,34.68,209.14,9.77,4.00
FUR-BO-10001646,"Safco Corner Shelving, Metal",Furniture,Bookcases,6,18,1429.63,321.55,22.49,134.23,9.39,4.17
FUR-BO-10001646,"Safco Library with Doors, Pine",Furniture,Bookcases,8,25,4745.84,834.34,17.58,328.17,6.91,4.50
FUR-BO-10001668,"Ikea Floating Shelf Set, Pine",Furniture,Bookcases,8,31,4742.08,-368.28,-7.77,284.13,5.99,4.63
FUR-BO-10001679,"Ikea 3-Shelf Cabinet, Traditional",Furniture,Bookcases,4,11,1170.86,262.04,22.38,153.00,13.07,4.00
FUR-BO-10001699,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,1,2,77.31,-61.89,-80.05,6.96,9.00,5.00
FUR-BO-10001708,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,7,28,3590.55,196.95,5.49,327.26,9.11,5.00
FUR-BO-10001714,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,2,9,979.66,-149.75,-15.29,123.65,12.62,3.50
FUR-BO-10001721,"Bush Corner Shelving, Mobile",Furniture,Bookcases,4,10,775.93,303.53,39.12,67.29,8.67,4.50
FUR-BO-10001739,"Dania Classic Bookcase, Mobile",Furniture,Bookcases,6,21,5234.88,490.14,9.36,612.90,11.71,2.33
FUR-BO-10001746,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,1,2,171.36,-17.16,-10.01,7.52,4.39,5.00
FUR-BO-10001749,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,7,27,10110.66,-363.45,-3.59,1113.09,11.01,4.71
FUR-BO-10001753,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,9,34,3371.26,1066.05,31.62,293.02,8.69,3.44
FUR-BO-10001779,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,7,28,2806.16,1150.24,40.99,374.40,13.34,4.43
FUR-BO-10001781,"Bush Library with Doors, Traditional",Furniture,Bookcases,8,30,5343.36,-48.84,-0.91,472.98,8.85,3.13
FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,4,12,1263.96,-56.33,-4.46,211.42,16.73,3.25
FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,8,26,5492.89,15.05,0.27,545.53,9.93,4.00
FUR-BO-10001822,"Dania Library with Doors, Metal",Furniture,Bookcases,5,20,6368.74,-651.86,-10.24,670.64,10.53,4.60
FUR-BO-10001831,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,4,12,2270.27,500.51,22.05,201.55,8.88,5.25
FUR-BO-10001834,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,4,14,1898.98,356.32,18.76,126.10,6.64,2.25
FUR-BO-10001835,"Safco Library with Doors, Traditional",Furniture,Bookcases,1,2,779.58,202.68,26.00,85.48,10.96,4.00
FUR-BO-10001860,"Sauder Corner Shelving, Traditional",Furniture,Bookcases,5,20,2455.49,569.69,23.20,187.93,7.65,4.40
FUR-BO-10001867,"Dania Corner Shelving, Mobile",Furniture,Bookcases,7,21,1528.30,254.86,16.68,141.75,9.28,4.43
FUR-BO-10001872,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,1,6,449.50,-30.02,-6.68,57.05,12.69,4.00
FUR-BO-10001873,"Ikea Floating Shelf Set, Mobile",Furniture,Bookcases,2,6,674.15,-311.17,-46.16,64.29,9.54,4.00
FUR-BO-10001874,"Sauder Corner Shelving, Pine",Furniture,Bookcases,8,29,4043.30,507.61,12.55,385.01,9.52,5.13
FUR-BO-10001875,"Bush Library with Doors, Mobile",Furniture,Bookcases,2,5,1834.20,788.70,43.00,114.50,6.24,3.00
FUR-BO-10001876,"Safco Corner Shelving, Pine",Furniture,Bookcases,1,6,814.37,217.13,26.66,86.83,10.66,3.00
FUR-BO-10001888,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,3,5,768.15,204.75,26.65,68.78,8.95,2.67
FUR-BO-10001892,"Sauder Library with Doors, Pine",Furniture,Bookcases,4,11,3578.62,-357.95,-10.00,189.71,5.30,4.75
FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,3,10,1014.18,-418.55,-41.27,55.73,5.50,4.00
FUR-BO-10001934,"Bush Library with Doors, Metal",Furniture,Bookcases,14,52,17094.02,-309.34,-1.81,2157.38,12.62,4.14
FUR-BO-10001943,"Safco Library with Doors, Traditional",Furniture,Bookcases,3,12,4209.73,-327.71,-7.78,478.05,11.36,3.67
FUR-BO-10001946,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,8,31,3012.67,-386.79,-12.84,518.84,17.22,2.88
FUR-BO-10001966,"Ikea Corner Shelving, Metal",Furniture,Bookcases,3,9,686.11,9.67,1.41,74.80,10.90,4.67
FUR-BO-10001967,"Safco Corner Shelving, Mobile",Furniture,Bookcases,3,10,1337.43,-15.27,-1.14,71.74,5.36,5.00
FUR-BO-10001969,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,4,19,1545.88,-561.22,-36.30,133.17,8.61,4.25
FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,7,37,2740.20,-975.12,-35.59,253.97,9.27,4.00
FUR-BO-10002000,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,5,18,7044.03,752.49,10.68,445.06,6.32,4.60
FUR-BO-10002003,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,5,26,7838.11,-1785.55,-22.78,857.72,10.94,4.60
FUR-BO-10002008,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,3,5,327.92,-12.38,-3.78,66.66,20.33,3.00
FUR-BO-10002031,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,6,20,7369.18,546.58,7.42,609.71,8.27,3.50
FUR-BO-10002032,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases,4,15,1747.41,334.41,19.14,200.77,11.49,3.25
FUR-BO-10002042,"Bush Classic Bookcase, Metal",Furniture,Bookcases,1,2,219.81,-219.83,-100.01,31.23,14.21,4.00
FUR-BO-10002084,"Dania Library with Doors, Metal",Furniture,Bookcases,5,17,2943.13,-50.91,-1.73,436.82,14.84,4.60
FUR-BO-10002109,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,3,13,909.00,-49.62,-5.46,111.90,12.31,2.67
FUR-BO-10002133,"Bush Corner Shelving, Mobile",Furniture,Bookcases,3,8,948.83,361.79,38.13,124.59,13.13,3.00
FUR-BO-10002142,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,2,5,933.30,-219.60,-23.53,98.75,10.58,4.00
FUR-BO-10002182,"Safco Floating Shelf Set, Pine",Furniture,Bookcases,7,24,4120.26,78.90,1.91,318.09,7.72,2.71
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,2,3,400.02,-113.26,-28.31,41.54,10.38,4.00
FUR-BO-10002204,"Bush Classic Bookcase, Pine",Furniture,Bookcases,3,14,4637.14,1217.08,26.25,516.56,11.14,4.00
FUR-BO-10002204,"Bush Corner Shelving, Traditional",Furniture,Bookcases,3,20,2052.03,712.83,34.74,110.60,5.39,4.67
FUR-BO-10002204,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,2,4,653.69,274.25,41.95,52.14,7.98,3.00
FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,1,1,119.83,-12.69,-10.59,13.47,11.24,5.00
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,6,27,11046.60,90.17,0.82,919.85,8.33,3.33
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,4,15,1875.04,-70.50,-3.76,288.00,15.36,4.00
FUR-BO-10002214,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,8,33,2709.60,-979.14,-36.14,460.24,16.99,3.00
FUR-BO-10002235,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases,5,14,1196.35,331.71,27.73,166.63,13.93,2.60
FUR-BO-10002250,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,4,12,1374.96,659.76,47.98,162.74,11.84,5.00
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,3,16,754.73,-294.77,-39.06,36.95,4.90,4.00
FUR-BO-10002277,"Bush Floating Shelf Set, Mobile",Furniture,Bookcases,4,16,2662.46,20.54,0.77,577.77,21.70,2.25
FUR-BO-10002285,"Safco Corner Shelving, Pine",Furniture,Bookcases,2,8,1048.13,34.61,3.30,92.14,8.79,6.00
FUR-BO-10002289,"Ikea Corner Shelving, Pine",Furniture,Bookcases,2,5,622.05,149.25,23.99,114.08,18.34,3.00
FUR-BO-10002300,"Dania Classic Bookcase, Traditional",Furniture,Bookcases,7,31,7612.76,3283.30,43.13,777.28,10.21,3.57
FUR-BO-10002300,"Safco 3-Shelf Cabinet, Mobile",Furniture,Bookcases,3,9,1456.56,145.44,9.99,167.73,11.52,6.00
FUR-BO-10002308,"Safco Floating Shelf Set, Metal",Furniture,Bookcases,6,24,4524.37,757.33,16.74,386.95,8.55,4.17
FUR-BO-10002309,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,2,4,320.62,-30.18,-9.41,24.89,7.76,3.00
FUR-BO-10002318,"Dania Classic Bookcase, Mobile",Furniture,Bookcases,4,10,3843.50,454.40,11.82,384.53,10.00,4.50
FUR-BO-10002324,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,4,19,1772.17,523.49,29.54,165.97,9.37,4.25
FUR-BO-10002325,"Bush Classic Bookcase, Metal",Furniture,Bookcases,4,12,2527.78,-110.06,-4.35,258.48,10.23,3.75
FUR-BO-10002334,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases,2,5,402.61,-23.99,-5.96,63.78,15.84,2.00
FUR-BO-10002346,"Dania Stackable Bookrack, Mobile",Furniture,Bookcases,7,31,2123.77,339.41,15.98,179.87,8.47,5.71
FUR-BO-10002352,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,7,27,2300.03,420.83,18.30,230.53,10.02,3.86
FUR-BO-10002378,"Dania 3-Shelf Cabinet, Metal",Furniture,Bookcases,5,13,1089.70,-21.80,-2.00,120.16,11.03,4.60
FUR-BO-10002383,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,11,48,4780.70,579.74,12.13,467.22,9.77,4.00
FUR-BO-10002387,"Safco Library with Doors, Metal",Furniture,Bookcases,3,14,4986.30,190.74,3.83,409.74,8.22,3.00
FUR-BO-10002390,"Ikea Library with Doors, Metal",Furniture,Bookcases,7,17,5410.09,-203.48,-3.76,505.95,9.35,4.14
FUR-BO-10002423,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,4,7,1048.11,57.75,5.51,78.66,7.50,4.25
FUR-BO-10002444,"Sauder Library with Doors, Mobile",Furniture,Bookcases,3,11,4022.45,1146.83,28.51,503.26,12.51,4.00
FUR-BO-10002462,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,4,12,4816.75,-41.45,-0.86,526.92,10.94,4.75
FUR-BO-10002471,"Safco 3-Shelf Cabinet, Metal",Furniture,Bookcases,5,15,1570.80,22.20,1.41,103.55,6.59,4.40
FUR-BO-10002510,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,6,15,1876.15,-27.80,-1.48,132.44,7.06,4.67
FUR-BO-10002510,"Safco 3-Shelf Cabinet, Traditional",Furniture,Bookcases,6,23,3613.17,467.46,12.94,466.41,12.91,3.00
FUR-BO-10002529,"Safco Library with Doors, Metal",Furniture,Bookcases,1,7,2452.28,190.58,7.77,155.69,6.35,7.00
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,8,35,7539.71,780.32,10.35,1009.83,13.39,3.13
FUR-BO-10002574,"Bush Corner Shelving, Traditional",Furniture,Bookcases,1,4,132.26,-119.10,-90.05,16.72,12.64,2.00
FUR-BO-10002580,"Safco Classic Bookcase, Pine",Furniture,Bookcases,3,14,3516.00,-503.96,-14.33,421.51,11.99,4.00
FUR-BO-10002592,"Safco Stackable Bookrack, Traditional",Furniture,Bookcases,1,5,197.92,-183.08,-92.50,16.28,8.23,2.00
FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,5,19,1320.23,362.72,27.47,96.92,7.34,4.20
FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,6,27,5184.10,-126.43,-2.44,743.43,14.34,3.17
FUR-BO-10002632,"Sauder Corner Shelving, Pine",Furniture,Bookcases,7,31,4400.05,713.53,16.22,493.84,11.22,4.14
FUR-BO-10002679,"Ikea Stackable Bookrack, Mobile",Furniture,Bookcases,8,36,2885.64,843.72,29.24,349.12,12.10,3.50
FUR-BO-10002680,"Sauder 3-Shelf Cabinet, Traditional",Furniture,Bookcases,2,6,833.40,43.20,5.18,111.63,13.39,3.00
FUR-BO-10002682,"Safco Stackable Bookrack, Mobile",Furniture,Bookcases,2,7,998.17,80.26,8.04,68.41,6.85,5.50
FUR-BO-10002708,"Dania Library with Doors, Pine",Furniture,Bookcases,4,18,5056.13,-771.56,-15.26,1013.75,20.05,3.75
FUR-BO-10002736,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,5,25,3310.80,227.55,6.87,507.41,15.33,3.20
FUR-BO-10002738,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,4,7,743.12,-274.33,-36.92,111.40,14.99,3.25
FUR-BO-10002740,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,4,18,3947.61,641.37,16.25,285.24,7.23,4.75
FUR-BO-10002766,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,7,28,6933.02,-462.34,-6.67,590.17,8.51,4.57
FUR-BO-10002781,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,4,23,3444.06,624.03,18.12,283.55,8.23,5.50
FUR-BO-10002782,"Safco Corner Shelving, Traditional",Furniture,Bookcases,6,23,1813.45,552.59,30.47,218.90,12.07,3.33
FUR-BO-10002793,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,2,10,1810.01,826.31,45.65,162.97,9.00,2.00
FUR-BO-10002812,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,6,23,3612.64,636.67,17.62,480.92,13.31,4.50
FUR-BO-10002819,"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,7,25,2865.92,689.42,24.06,450.47,15.72,3.86
FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,3,6,748.86,24.15,3.22,61.00,8.15,5.33
FUR-BO-10002852,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,1,2,252.06,12.60,5.00,13.60,5.40,6.00
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,4,9,540.80,-12.29,-2.27,50.73,9.38,3.75
FUR-BO-10002866,"Safco Classic Bookcase, Pine",Furniture,Bookcases,1,6,1582.20,-870.30,-55.01,357.21,22.58,0.00
FUR-BO-10002889,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,2,12,1340.39,536.15,40.00,126.57,9.44,2.00
FUR-BO-10002892,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,5,24,8549.01,1991.25,23.29,525.77,6.15,4.80
FUR-BO-10002906,"Ikea Corner Shelving, Traditional",Furniture,Bookcases,3,11,754.77,-48.45,-6.42,181.35,24.03,4.00
FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,4,15,2487.76,410.36,16.50,183.98,7.40,4.25
FUR-BO-10002926,"Bush Stackable Bookrack, Mobile",Furniture,Bookcases,2,6,741.06,81.36,10.98,110.52,14.91,2.50
FUR-BO-10002936,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases,5,12,1388.02,644.26,46.42,150.59,10.85,4.60
FUR-BO-10002964,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,3,15,1928.92,-324.70,-16.83,131.89,6.84,5.00
FUR-BO-10002968,"Bush Library with Doors, Metal",Furniture,Bookcases,4,7,1455.12,29.08,2.00,124.58,8.56,3.50
FUR-BO-10002975,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,5,16,984.54,3.10,0.31,57.47,5.84,4.60
FUR-BO-10002981,"Bush Floating Shelf Set, Metal",Furniture,Bookcases,5,16,1411.37,154.73,10.96,150.96,10.70,4.20
FUR-BO-10002981,"Sauder Stackable Bookrack, Traditional",Furniture,Bookcases,3,11,975.20,-86.96,-8.92,90.69,9.30,4.00
FUR-BO-10002985,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,3,17,1438.28,368.30,25.61,87.55,6.09,3.67
FUR-BO-10002990,"Dania Library with Doors, Traditional",Furniture,Bookcases,6,27,9197.71,3913.27,42.55,1002.02,10.89,3.33
FUR-BO-10002992,"Dania Library with Doors, Traditional",Furniture,Bookcases,6,21,4348.80,-116.22,-2.67,584.00,13.43,3.33
FUR-BO-10003007,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases,6,24,2806.91,551.15,19.64,369.63,13.17,3.17
FUR-BO-10003022,"Dania 3-Shelf Cabinet, Metal",Furniture,Bookcases,3,11,1550.01,542.19,34.98,110.66,7.14,6.00
FUR-BO-10003028,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases,6,24,3384.00,987.84,29.19,410.58,12.13,4.17
FUR-BO-10003029,"Sauder Library with Doors, Traditional",Furniture,Bookcases,3,9,3345.25,100.66,3.01,273.50,8.18,4.33
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,5,18,1912.31,-68.11,-3.56,197.53,10.33,3.20
FUR-BO-10003034,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,6,22,1916.33,47.21,2.46,241.29,12.59,3.67
FUR-BO-10003043,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,3,7,633.47,68.99,10.89,48.99,7.73,4.33
FUR-BO-10003046,"Safco Library with Doors, Mobile",Furniture,Bookcases,6,18,6120.04,1176.88,19.23,638.88,10.44,4.33
FUR-BO-10003078,"Safco Corner Shelving, Traditional",Furniture,Bookcases,2,3,269.03,-8.98,-3.34,19.62,7.29,2.50
FUR-BO-10003086,"Safco Library with Doors, Traditional",Furniture,Bookcases,3,6,2175.02,444.32,20.43,248.50,11.43,4.33
FUR-BO-10003103,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,3,7,591.76,-53.50,-9.04,50.37,8.51,5.00
FUR-BO-10003103,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,9,33,11020.44,28.46,0.26,1422.91,12.91,4.00
FUR-BO-10003106,"Sauder Corner Shelving, Metal",Furniture,Bookcases,7,34,2935.21,240.37,8.19,357.72,12.19,3.86
FUR-BO-10003112,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,2,6,778.32,303.48,38.99,31.43,4.04,5.00
FUR-BO-10003126,"Dania Library with Doors, Traditional",Furniture,Bookcases,4,13,4348.80,155.52,3.58,489.14,11.25,3.50
FUR-BO-10003159,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,5,24,1721.16,107.88,6.27,196.59,11.42,5.00
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,7,19,1909.82,-78.20,-4.09,195.99,10.26,3.57
FUR-BO-10003174,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,1,4,182.08,-186.64,-102.50,17.21,9.45,4.00
FUR-BO-10003181,"Safco Corner Shelving, Metal",Furniture,Bookcases,1,1,89.35,-59.57,-66.67,5.17,5.79,4.00
FUR-BO-10003185,"Ikea Floating Shelf Set, Metal",Furniture,Bookcases,3,8,1358.40,13.44,0.99,129.41,9.53,4.67
FUR-BO-10003199,"Bush Classic Bookcase, Mobile",Furniture,Bookcases,4,14,3044.80,642.12,21.09,156.95,5.15,5.00
FUR-BO-10003206,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,5,20,3644.30,117.50,3.22,260.90,7.16,4.80
FUR-BO-10003221,"Safco Corner Shelving, Mobile",Furniture,Bookcases,6,21,1823.76,14.82,0.81,161.49,8.85,3.67
FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,6,21,3420.77,-755.76,-22.09,345.39,10.10,4.67
FUR-BO-10003282,"Ikea Classic Bookcase, Mobile",Furniture,Bookcases,3,20,8078.27,2443.67,30.25,1041.55,12.89,3.67
FUR-BO-10003284,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,4,12,1156.32,-57.84,-5.00,85.78,7.42,3.25
FUR-BO-10003287,"Dania Corner Shelving, Traditional",Furniture,Bookcases,3,15,1155.60,142.20,12.31,63.99,5.54,6.00
FUR-BO-10003291,"Dania Corner Shelving, Metal",Furniture,Bookcases,7,23,1328.74,24.18,1.82,152.62,11.49,3.43
FUR-BO-10003297,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases,8,28,2365.00,-151.64,-6.41,276.87,11.71,3.88
FUR-BO-10003301,"Dania Floating Shelf Set, Metal",Furniture,Bookcases,6,34,5501.51,909.47,16.53,649.68,11.81,4.17
FUR-BO-10003320,"Dania Classic Bookcase, Metal",Furniture,Bookcases,3,12,3008.28,678.12,22.54,329.22,10.94,4.67
FUR-BO-10003323,"Safco 3-Shelf Cabinet, Mobile",Furniture,Bookcases,5,25,2444.74,759.24,31.06,353.63,14.46,3.00
FUR-BO-10003326,"Safco Stackable Bookrack, Traditional",Furniture,Bookcases,5,12,1029.18,114.78,11.15,77.18,7.50,3.60
FUR-BO-10003333,"Sauder Stackable Bookrack, Traditional",Furniture,Bookcases,3,9,1316.52,197.37,14.99,144.32,10.96,3.00
FUR-BO-10003383,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,1,2,398.52,115.56,29.00,21.09,5.29,5.00
FUR-BO-10003384,"Ikea Corner Shelving, Traditional",Furniture,Bookcases,3,11,1242.91,254.56,20.48,105.90,8.52,4.00
FUR-BO-10003386,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases,1,2,338.40,135.36,40.00,104.00,30.73,2.00
FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,2,8,3447.84,206.87,6.00,503.17,14.59,4.00
FUR-BO-10003408,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases,5,19,2484.67,327.79,13.19,281.92,11.35,4.20
FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,3,14,322.19,-81.17,-25.19,25.20,7.82,3.33
FUR-BO-10003438,"Dania Corner Shelving, Pine",Furniture,Bookcases,11,52,3768.42,387.38,10.28,435.75,11.56,3.45
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,6,18,1473.30,73.73,5.00,130.54,8.86,4.33
FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,3,14,649.38,-97.40,-15.00,38.28,5.89,5.00
FUR-BO-10003463,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases,6,28,1594.65,-569.75,-35.73,125.34,7.86,4.83
FUR-BO-10003499,"Ikea Library with Doors, Pine",Furniture,Bookcases,8,25,4328.25,-1386.25,-32.03,578.79,13.37,3.88
FUR-BO-10003530,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,3,8,862.30,45.34,5.26,78.18,9.07,6.00
FUR-BO-10003530,"Safco Classic Bookcase, Metal",Furniture,Bookcases,1,3,350.09,-385.15,-110.01,51.75,14.78,0.00
FUR-BO-10003541,"Bush Classic Bookcase, Metal",Furniture,Bookcases,7,20,7748.23,2307.43,29.78,1148.52,14.82,3.86
FUR-BO-10003543,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,5,17,1966.04,791.68,40.27,242.43,12.33,3.60
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,4,22,1474.31,-191.85,-13.01,169.71,11.51,3.50
FUR-BO-10003549,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,6,33,6137.48,694.46,11.32,650.87,10.60,2.67
FUR-BO-10003554,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,5,23,3080.96,0.80,0.03,372.44,12.09,3.60
FUR-BO-10003559,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,7,18,2269.96,602.98,26.56,433.27,19.09,3.14
FUR-BO-10003563,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,7,22,1984.10,250.50,12.63,164.01,8.27,4.00
FUR-BO-10003589,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,1,1,101.61,6.75,6.64,8.68,8.54,5.00
FUR-BO-10003604,"Ikea Corner Shelving, Mobile",Furniture,Bookcases,2,10,1255.80,163.20,13.00,82.13,6.54,5.50
FUR-BO-10003631,"Safco Stackable Bookrack, Mobile",Furniture,Bookcases,7,19,1549.39,152.89,9.87,182.30,11.77,4.43
FUR-BO-10003647,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,1,2,826.20,16.50,2.00,32.51,3.93,2.00
FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,3,4,729.23,48.62,6.67,60.30,8.27,5.00
FUR-BO-10003661,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,1,7,1362.06,340.41,24.99,90.86,6.67,5.00
FUR-BO-10003668,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,1,2,156.74,-195.94,-125.01,8.25,5.26,4.00
FUR-BO-10003688,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,8,19,1193.09,267.03,22.38,115.91,9.72,4.38
FUR-BO-10003697,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,5,21,3985.20,302.85,7.60,490.40,12.31,4.20
FUR-BO-10003706,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,7,23,3080.45,1307.84,42.46,261.99,8.50,5.00
FUR-BO-10003713,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,2,8,958.85,-203.95,-21.27,69.96,7.30,4.00
FUR-BO-10003734,"Dania Classic Bookcase, Metal",Furniture,Bookcases,4,18,6768.63,1821.15,26.91,605.89,8.95,1.50
FUR-BO-10003738,"Dania Library with Doors, Mobile",Furniture,Bookcases,5,12,4196.58,824.46,19.65,552.23,13.16,4.00
FUR-BO-10003768,"Sauder 3-Shelf Cabinet, Traditional",Furniture,Bookcases,4,23,1555.67,-182.67,-11.74,153.97,9.90,4.25
FUR-BO-10003779,"Ikea Library with Doors, Traditional",Furniture,Bookcases,4,11,3851.93,1613.21,41.88,339.60,8.82,2.50
